payment_id,order_id,paid_amount,currency,status,payment_date
2455,67,invalid,EUR,PENDING,2023-01-23
2456,665,265.79,GBP,paid,2023-02-06
2457,985,57.63,EUR,FAILED,2023/02/05
2458,848,,EUR,PAID,2023-01-12
2459,129,166.45,USD,,2023/01/02
2460,308,279.37,EUR,paid,2023-02-08
2461,506,233.1,EUR,PENDING,2023-01-30
2462,272,212.96,GBP,FAILED,2023-02-01
2463,150,104.26,GBP,failed,2023-02-08
2464,573,151.37,JPY,PENDING,2023-01-24
2465,792,282.12,GBP,PAID,2023-01-16
2466,8279,134.41,USD,paid,2023/01/10
2467,664,230.6,EUR,,2023-01-17
2468,284,203.74,GBP,paid,2023-01-25
2469,412,invalid,USD,paid,2023-01-28
2470,752,75.13,USD,failed,2023/01/27
2471,472,158.91,GBP,paid,2023-02-08
2472,640,90.23,GBP,FAILED,2023-01-28
2473,653,16.85,JPY,PENDING,2023-01-18
2474,7098,41.05,USD,FAILED,2023/01/10
2475,69,200.35,JPY,paid,2023/02/02
2476,324,210.52,USD,PENDING,2023/02/08
2477,433,114.5,GBP,failed,2023/01/02
2478,688,289.42,USD,failed,2023-01-01
2479,839,52.46,USD,,2023-02-08
2480,135,271.57,JPY,failed,2023-01-19
2481,517,27.83,JPY,FAILED,2023/02/10
2482,758,98.11,EUR,PAID,2023/01/18
2483,5235,257.97,JPY,PENDING,2023-02-09
2484,492,173.63,GBP,paid,2023-02-10
2485,828,289.01,GBP,PAID,2023-01-21
2486,922,63.05,EUR,failed,2023-01-06
2487,968,79.93,GBP,PENDING,2023-02-02
2488,744,278.12,EUR,PENDING,2023/02/03
2489,203,,JPY,failed,2023-01-09
2490,6303,11.97,GBP,PENDING,2023-01-09
2491,7939,88.06,JPY,FAILED,2023/01/29
2492,708,218.07,GBP,PAID,2023/01/29
2493,718,72.2,GBP,,2023/01/02
2494,760,,JPY,,2023-01-08
2495,677,155.36,USD,FAILED,2023/01/01
2496,5209,111.72,JPY,,2023/01/03
2497,1,18.09,EUR,,2023/01/02
2498,515,30.09,EUR,failed,2023-01-09
2499,6543,171.39,JPY,failed,2023-02-01
2500,258,,JPY,PAID,2023-02-04
2501,798,,USD,PAID,2023-01-04
2502,598,276.65,USD,PAID,2023-01-14
2503,978,220.45,EUR,PENDING,2023-01-21
2504,291,200.09,JPY,failed,2023-01-10
2505,747,invalid,JPY,,2023-01-06
2506,399,68.95,JPY,paid,2023-01-15
2507,526,134.83,JPY,paid,2023-02-04
2508,6517,253.9,USD,paid,2023-01-28
2509,437,100.48,GBP,PENDING,2023/01/12
2510,273,162.97,EUR,PAID,2023/01/17
2511,788,75.03,USD,FAILED,2023-01-11
2512,341,invalid,JPY,PENDING,2023-01-06
2513,257,287.7,GBP,failed,2023-02-07
2514,8059,195.39,EUR,paid,2023/01/28
2515,389,62.15,GBP,FAILED,2023-02-04
2516,624,7.11,USD,FAILED,2023/01/02
2517,173,122.3,GBP,PENDING,2023-02-06
2518,161,,USD,paid,2023-02-01
2519,18,,USD,PAID,2023-01-21
2520,218,21.09,GBP,,2023-01-08
2521,23,invalid,EUR,,2023/02/09
2522,917,invalid,USD,paid,2023-01-30
2523,14,177.58,GBP,failed,2023/01/14
2524,2,154.82,EUR,failed,2023/01/06
2525,803,294.93,USD,,2023-01-08
2526,496,298.53,EUR,FAILED,2023-01-06
2527,72,257.35,USD,PENDING,2023-02-07
2528,820,94.68,USD,,2023-01-30
2529,568,120.92,GBP,PAID,2023/01/28
2530,923,invalid,EUR,,2023-01-14
2531,983,113.55,JPY,PENDING,2023-01-07
2532,823,invalid,EUR,paid,2023-01-31
2533,876,235.9,USD,paid,2023/02/10
2534,6896,33.99,JPY,,2023-02-02
2535,504,138.91,EUR,paid,2023/01/22
2536,210,,EUR,FAILED,2023-01-24
2537,766,51.19,EUR,failed,2023-01-25
2538,216,178.57,EUR,PAID,2023/01/10
2539,357,293.19,EUR,PAID,2023-01-22
2540,703,,USD,PENDING,2023-01-06
2541,44,172.26,EUR,FAILED,2023-02-02
2542,7284,153.93,USD,failed,2023-02-08
2543,8755,,USD,PAID,2023/01/15
2544,6635,,JPY,PAID,2023/01/13
2545,981,invalid,EUR,paid,2023-02-07
2546,811,invalid,JPY,failed,2023-01-16
2547,812,184.07,USD,PAID,2023/01/11
2548,247,193.03,USD,PENDING,2023-01-18
2549,7022,264.72,GBP,failed,2023/01/11
2550,736,invalid,JPY,FAILED,2023-01-04
2551,592,257.43,GBP,PENDING,2023/01/03
2552,285,invalid,USD,,2023-01-28
2553,906,21.87,GBP,FAILED,2023/01/21
2554,984,224.6,JPY,PENDING,2023-01-14
2555,382,42.01,EUR,paid,2023/01/20
2556,276,187.97,USD,failed,2023/02/09
2557,671,221.07,EUR,failed,2023-02-05
2558,16,,JPY,PAID,2023-01-12
2559,146,274.39,USD,PAID,2023-01-21
2560,5492,42.41,EUR,FAILED,2023-01-08
2561,6143,98.39,USD,PAID,2023-01-21
2562,6454,invalid,USD,PENDING,2023-01-16
2563,150,120.44,USD,,2023/02/02
2564,282,,EUR,,2023/02/04
2565,27,,GBP,PENDING,2023/01/06
2566,930,181.59,JPY,paid,2023/01/26
2567,740,41.2,EUR,PENDING,2023-01-27
2568,5709,268.76,GBP,PAID,2023-01-22
2569,685,143.16,EUR,failed,2023-01-05
2570,954,279.29,GBP,failed,2023/01/27
2571,406,215.62,EUR,PAID,2023-01-31
2572,339,293.35,JPY,PENDING,2023/01/31
2573,796,204.73,JPY,PAID,2023/01/21
2574,6993,148.65,GBP,failed,2023-01-07
2575,470,259.25,EUR,PAID,2023/02/04
2576,578,291.99,JPY,PENDING,2023-01-13
2577,576,29.09,JPY,,2023-01-17
2578,756,184.04,USD,PENDING,2023-01-30
2579,108,40.42,GBP,FAILED,2023-02-05
2580,141,188.05,JPY,FAILED,2023/01/10
2581,236,49.21,EUR,,2023-01-10
2582,549,270.91,EUR,FAILED,2023-01-21
2583,603,invalid,EUR,failed,2023-01-19
2584,635,94.16,EUR,FAILED,2023/02/02
2585,102,187.42,GBP,PAID,2023-01-29
2586,5444,88.53,GBP,failed,2023/01/21
2587,952,75.45,USD,paid,2023-01-27
2588,234,10.53,GBP,failed,2023/01/28
2589,142,invalid,JPY,FAILED,2023-01-19
2590,735,129.54,EUR,failed,2023-02-02
2591,481,221.84,USD,PAID,2023-01-18
2592,737,245.46,GBP,,2023/01/11
2593,753,45.31,GBP,paid,2023/01/08
2594,339,214.38,USD,failed,2023-01-06
2595,757,invalid,JPY,failed,2023-01-15
2596,624,260.21,USD,PAID,2023-01-17
2597,89,35.49,JPY,FAILED,2023/02/03
2598,600,invalid,GBP,failed,2023/02/03
2599,978,18.93,JPY,PAID,2023/02/07
2600,826,105.76,EUR,PENDING,2023-01-30
2601,836,58.35,GBP,FAILED,2023-01-29
2602,944,150.05,GBP,FAILED,2023-01-22
2603,6885,,USD,paid,2023/02/03
2604,715,55.45,JPY,FAILED,2023-01-20
2605,321,17.5,EUR,paid,2023-01-24
2606,690,184.35,GBP,failed,2023-02-10
2607,5270,8.05,USD,failed,2023-02-09
2608,834,206.51,GBP,failed,2023-01-20
2609,198,248.38,JPY,paid,2023-02-07
2610,879,196.61,EUR,paid,2023/01/01
2611,757,298.62,GBP,PENDING,2023-02-09
2612,6436,,JPY,paid,2023-02-01
2613,5627,220.7,JPY,PAID,2023/01/30
2614,8782,251.46,JPY,failed,2023/02/05
2615,395,264.48,EUR,PENDING,2023-01-04
2616,8255,227.66,JPY,,2023-01-19
2617,6273,162.13,JPY,PAID,2023-01-17
2618,661,invalid,EUR,PAID,2023-01-10
2619,658,267.23,EUR,,2023-01-01
2620,5159,201.31,EUR,paid,2023-01-22
2621,834,236.54,GBP,PENDING,2023/01/12
2622,448,,GBP,FAILED,2023-01-20
2623,438,51.45,USD,PENDING,2023-01-09
2624,588,invalid,JPY,,2023-01-03
2625,835,38.26,EUR,paid,2023-01-18
2626,646,178.95,USD,,2023-01-12
2627,143,14.89,EUR,PENDING,2023-01-22
2628,852,,GBP,FAILED,2023-01-03
2629,253,126.25,GBP,paid,2023-01-03
2630,100,122.75,EUR,,2023-01-03
2631,710,,USD,FAILED,2023-01-02
2632,5633,161.67,EUR,paid,2023-01-09
2633,32,61.53,GBP,,2023-01-05
2634,887,47.18,EUR,PAID,2023/01/29
2635,72,196.03,USD,PAID,2023-01-03
2636,623,6.26,JPY,PENDING,2023-02-09
2637,261,invalid,JPY,paid,2023-01-13
2638,989,59.05,GBP,paid,2023-01-12
2639,522,120.75,USD,FAILED,2023-02-03
2640,577,62.02,JPY,FAILED,2023/01/07
2641,943,209.57,USD,,2023-01-31
2642,994,53.84,USD,PENDING,2023-02-02
2643,859,invalid,EUR,PAID,2023-01-18
2644,8120,102.42,JPY,failed,2023-02-05
2645,66,212.19,GBP,PENDING,2023-02-10
2646,646,265.93,USD,PENDING,2023-01-27
2647,786,,USD,PAID,2023/01/24
2648,598,45.08,USD,failed,2023-01-07
2649,5553,78.9,USD,paid,2023-02-04
2650,52,150.29,USD,failed,2023-02-05
2651,951,47.91,USD,FAILED,2023-01-08
2652,154,160.18,USD,paid,2023-01-07
2653,8534,31.7,JPY,failed,2023-01-06
2654,6254,210.29,EUR,FAILED,2023/01/02
2655,6964,90.78,JPY,PAID,2023-01-14
2656,543,115.2,JPY,,2023-01-30
2657,220,212.37,USD,,2023-02-09
2658,809,72.11,GBP,,2023-02-01
2659,844,invalid,USD,paid,2023/01/29
2660,675,210.58,JPY,failed,2023-02-03
2661,37,183.88,JPY,FAILED,2023-01-17
2662,49,266.26,JPY,FAILED,2023-01-09
2663,204,,JPY,FAILED,2023-01-23
2664,133,12.17,USD,PENDING,2023/01/20
2665,529,164.67,EUR,PAID,2023/01/28
2666,779,16.75,USD,FAILED,2023/01/14
2667,474,45.62,EUR,failed,2023-01-30
2668,367,242.74,EUR,,2023/02/03
2669,925,215.95,USD,FAILED,2023-01-21
2670,711,61.73,JPY,FAILED,2023/01/23
2671,7449,141.95,GBP,,2023-01-24
2672,974,72.95,GBP,PENDING,2023/01/13
2673,847,54.93,GBP,paid,2023/01/08
2674,60,180.45,JPY,,2023-02-06
2675,176,237.69,USD,FAILED,2023-01-10
2676,932,163.85,EUR,paid,2023/01/21
2677,331,227.77,USD,FAILED,2023-01-23
2678,7018,116.0,GBP,PAID,2023-01-31
2679,673,142.89,USD,paid,2023-01-29
2680,596,,USD,PAID,2023/01/13
2681,670,14.17,USD,paid,2023-02-06
2682,577,,EUR,,2023-01-28
2683,949,45.16,EUR,paid,2023-02-08
2684,996,,EUR,,2023/01/31
2685,222,48.0,USD,PAID,2023-02-04
2686,801,249.35,JPY,PENDING,2023/01/11
2687,50,,USD,failed,2023-01-08
2688,845,88.93,GBP,,2023-01-30
2689,534,182.06,EUR,FAILED,2023/02/10
2690,267,206.41,JPY,,2023/01/17
2691,5053,invalid,GBP,paid,2023-01-24
2692,995,invalid,JPY,PAID,2023-01-31
2693,245,189.26,JPY,PAID,2023-02-02
2694,288,117.86,GBP,paid,2023-01-10
2695,837,216.92,GBP,PENDING,2023/01/26
2696,602,157.73,EUR,PENDING,2023-01-07
2697,126,245.16,USD,paid,2023-02-04
2698,736,46.36,GBP,PAID,2023/01/16
2699,8665,invalid,USD,paid,2023/01/30
2700,5646,212.51,JPY,FAILED,2023-01-08
2701,964,,JPY,failed,2023/01/05
2702,600,invalid,USD,PAID,2023-02-04
2703,658,216.56,USD,PENDING,2023/02/02
2704,780,267.74,JPY,PENDING,2023-02-09
2705,765,277.92,EUR,,2023-01-04
2706,186,240.27,USD,FAILED,2023/02/10
2707,848,,EUR,FAILED,2023-01-23
2708,332,107.1,EUR,,2023-01-12
2709,208,264.47,GBP,failed,2023-01-10
2710,689,invalid,USD,,2023-01-18
2711,6830,,USD,PAID,2023-02-10
2712,595,,USD,,2023-01-31
2713,985,188.09,EUR,FAILED,2023-02-06
2714,682,52.93,EUR,FAILED,2023-02-05
2715,7857,,USD,paid,2023/02/06
2716,8933,27.83,EUR,paid,2023-01-28
2717,730,56.16,EUR,FAILED,2023-01-18
2718,166,135.12,JPY,failed,2023/02/08
2719,377,76.51,USD,failed,2023-01-07
2720,7656,invalid,USD,,2023-01-22
2721,614,240.45,GBP,FAILED,2023-01-20
2722,982,85.1,GBP,,2023/01/25
2723,884,63.12,USD,paid,2023-01-13
2724,446,250.96,USD,PAID,2023-01-12
2725,647,invalid,USD,PAID,2023-01-10
2726,314,281.24,JPY,PENDING,2023/01/02
2727,690,24.32,GBP,PENDING,2023-01-20
2728,363,110.28,JPY,paid,2023-01-30
2729,173,,JPY,paid,2023/01/14
2730,389,160.32,JPY,FAILED,2023/01/04
2731,823,247.69,USD,PENDING,2023-01-05
2732,783,69.53,GBP,PAID,2023/01/12
2733,497,159.02,EUR,FAILED,2023/01/29
2734,524,80.8,EUR,failed,2023-01-04
2735,5594,51.35,GBP,FAILED,2023-01-01
2736,481,48.45,GBP,PENDING,2023/01/17
2737,104,261.7,JPY,PAID,2023-01-23
2738,542,,GBP,paid,2023-01-12
2739,837,95.37,EUR,PAID,2023-02-06
2740,166,291.69,EUR,PAID,2023/01/23
2741,531,236.18,EUR,FAILED,2023/01/04
2742,111,115.66,JPY,,2023-01-19
2743,601,135.15,USD,PAID,2023-01-15
2744,994,23.12,USD,FAILED,2023-01-11
2745,202,,USD,,2023-01-15
2746,880,217.24,GBP,PENDING,2023-01-15
2747,356,141.42,EUR,paid,2023-01-03
2748,549,198.33,JPY,PAID,2023/01/14
2749,881,106.72,USD,paid,2023-01-29
2750,5903,231.62,USD,failed,2023/01/07
2751,139,288.44,EUR,FAILED,2023-02-06
2752,5645,174.32,JPY,PENDING,2023-01-18
2753,234,51.98,USD,,2023-01-25
2754,916,,JPY,FAILED,2023-01-21
2755,816,200.67,USD,failed,2023-01-18
2756,849,142.08,USD,PAID,2023-02-07
2757,249,228.1,USD,paid,2023-02-10
2758,871,invalid,GBP,paid,2023-01-10
2759,713,,JPY,failed,2023-01-05
2760,808,,USD,PAID,2023/01/01
2761,443,163.26,EUR,paid,2023/01/15
2762,626,206.98,EUR,PAID,2023-01-23
2763,739,89.01,GBP,failed,2023-01-26
2764,483,112.78,GBP,PENDING,2023/01/15
2765,715,60.97,USD,PENDING,2023-01-10
2766,591,37.14,JPY,,2023-02-02
2767,899,75.27,GBP,failed,2023/01/28
2768,767,184.0,JPY,,2023/01/11
2769,525,122.14,GBP,,2023-01-19
2770,5304,invalid,EUR,failed,2023/01/01
2771,8270,191.48,GBP,paid,2023/01/14
2772,457,176.33,EUR,paid,2023/01/20
2773,819,73.77,EUR,failed,2023-01-03
2774,872,293.64,GBP,PAID,2023-01-21
2775,375,5.37,GBP,failed,2023-01-09
2776,69,197.86,EUR,PENDING,2023/01/10
2777,343,invalid,EUR,PENDING,2023/01/15
2778,988,invalid,GBP,,2023/02/05
2779,301,227.5,GBP,paid,2023-02-07
2780,8694,87.54,EUR,PAID,2023-02-10
2781,308,128.6,EUR,FAILED,2023/01/31
2782,598,21.16,EUR,FAILED,2023-01-04
2783,5370,139.18,USD,PENDING,2023-01-14
2784,359,,GBP,FAILED,2023-01-13
2785,257,138.13,USD,failed,2023-01-29
2786,623,207.71,USD,,2023/01/27
2787,7961,298.48,JPY,PENDING,2023-01-05
2788,487,284.74,EUR,PENDING,2023/01/08
2789,444,147.51,JPY,PAID,2023-01-05
2790,839,258.38,JPY,PENDING,2023-01-14
2791,680,146.72,JPY,,2023-01-25
2792,742,invalid,GBP,PAID,2023-01-16
2793,635,90.89,GBP,FAILED,2023-01-27
2794,574,invalid,GBP,paid,2023-01-07
2795,325,259.48,JPY,PENDING,2023-01-21
2796,222,160.63,USD,PENDING,2023/01/29
2797,654,45.76,GBP,paid,2023/01/29
2798,519,290.08,EUR,,2023-01-27
2799,288,295.57,JPY,failed,2023-01-01
2800,486,295.06,JPY,failed,2023-02-05
2801,985,84.79,USD,paid,2023-02-07
2802,449,211.7,EUR,failed,2023-02-07
2803,8100,219.46,USD,failed,2023/01/27
2804,265,170.17,USD,failed,2023-01-14
2805,819,139.87,EUR,PAID,2023-02-10
2806,708,74.6,USD,FAILED,2023/01/04
2807,8144,27.92,JPY,FAILED,2023-01-19
2808,316,,USD,failed,2023/01/03
2809,5532,49.34,GBP,FAILED,2023-01-04
2810,428,10.82,USD,failed,2023-01-10
2811,30,55.96,GBP,paid,2023-01-13
2812,345,55.83,JPY,PAID,2023/02/04
2813,828,212.32,USD,,2023-01-06
2814,5172,290.85,GBP,failed,2023-01-03
2815,533,154.64,GBP,failed,2023-01-05
2816,59,60.04,JPY,FAILED,2023-01-21
2817,126,131.79,GBP,PAID,2023-01-26
2818,195,163.67,USD,PENDING,2023/01/24
2819,641,145.19,USD,,2023-02-08
2820,999,116.73,EUR,failed,2023-01-29
2821,561,172.58,USD,paid,2023-02-10
2822,929,,EUR,failed,2023-01-06
2823,657,,JPY,FAILED,2023/02/09
2824,408,170.92,EUR,PAID,2023/01/07
2825,627,262.62,JPY,,2023-01-01
2826,426,150.62,GBP,PAID,2023-01-07
2827,434,297.93,JPY,PENDING,2023-01-12
2828,8411,122.41,USD,PAID,2023-02-04
2829,580,invalid,JPY,FAILED,2023-02-04
2830,37,254.69,EUR,paid,2023/02/05
2831,686,74.91,GBP,PAID,2023/01/26
2832,886,261.62,EUR,PENDING,2023-01-06
2833,228,,JPY,PENDING,2023-01-27
2834,286,61.67,USD,PAID,2023-01-20
2835,318,212.84,GBP,paid,2023-02-07
2836,14,290.57,GBP,failed,2023-02-05
2837,819,268.83,USD,,2023-02-02
2838,681,165.46,EUR,PENDING,2023-02-02
2839,912,262.86,EUR,PENDING,2023-02-08
2840,87,,GBP,,2023-01-03
2841,905,20.5,USD,paid,2023-01-31
2842,958,25.78,EUR,PAID,2023/01/07
2843,6783,48.18,EUR,,2023-01-04
2844,401,213.77,USD,,2023-01-15
2845,971,223.32,JPY,,2023-01-03
2846,178,,GBP,paid,2023-01-05
2847,7747,209.75,EUR,PENDING,2023-01-17
2848,7186,272.14,GBP,PENDING,2023/01/30
2849,935,257.96,USD,failed,2023-01-27
2850,900,9.05,USD,PAID,2023-02-09
2851,7573,29.78,EUR,PENDING,2023/01/17
2852,5942,243.83,EUR,,2023-01-20
2853,950,60.04,EUR,paid,2023-01-01
2854,6744,,GBP,PAID,2023-01-09
2855,834,166.94,JPY,failed,2023-01-24
2856,97,,JPY,FAILED,2023-02-08
2857,906,161.84,EUR,FAILED,2023-02-04
2858,863,205.28,USD,PAID,2023-01-06
2859,6836,invalid,EUR,,2023/02/05
2860,5107,258.58,GBP,PENDING,2023/01/13
2861,316,107.11,JPY,failed,2023-01-11
2862,992,invalid,EUR,PENDING,2023/01/28
2863,617,171.73,JPY,FAILED,2023-01-04
2864,32,43.76,JPY,PAID,2023/02/03
2865,176,29.16,JPY,FAILED,2023-01-31
2866,923,,JPY,PENDING,2023-02-05
2867,783,59.96,USD,FAILED,2023-01-06
2868,930,210.68,USD,FAILED,2023/01/16
2869,733,109.12,JPY,PENDING,2023-02-07
2870,399,149.88,GBP,paid,2023-01-07
2871,675,114.81,JPY,PAID,2023/02/01
2872,324,137.83,EUR,PAID,2023/01/15
2873,207,68.76,GBP,paid,2023-01-20
2874,507,,USD,PENDING,2023-01-13
2875,980,invalid,EUR,FAILED,2023-01-17
2876,5046,54.29,USD,,2023/01/31
2877,39,,GBP,FAILED,2023-01-31
2878,748,113.14,USD,PENDING,2023-02-01
2879,8040,126.21,EUR,PENDING,2023/02/08
2880,674,263.05,JPY,PAID,2023-01-24
2881,707,invalid,GBP,failed,2023/02/05
2882,6666,,JPY,PAID,2023/01/31
2883,895,289.53,JPY,PAID,2023-01-06
2884,987,284.72,JPY,,2023-01-28
2885,186,176.38,JPY,PENDING,2023-01-27
2886,243,28.46,EUR,PENDING,2023-01-28
2887,5558,228.91,USD,failed,2023-01-03
2888,356,49.79,EUR,PAID,2023-01-01
2889,228,168.27,GBP,PENDING,2023-02-07
2890,893,,JPY,,2023-02-05
2891,273,209.48,EUR,PAID,2023-01-11
2892,643,,EUR,,2023/01/30
2893,837,117.63,JPY,paid,2023-02-10
2894,362,179.75,GBP,failed,2023/01/10
2895,326,,GBP,PENDING,2023-01-27
2896,912,invalid,JPY,FAILED,2023-02-08
2897,640,241.13,GBP,failed,2023-01-20
2898,416,255.78,GBP,failed,2023-01-05
2899,391,10.36,EUR,PENDING,2023/01/29
2900,620,234.54,USD,FAILED,2023-01-03
2901,145,176.32,USD,PAID,2023-02-08
2902,888,29.12,GBP,FAILED,2023/01/11
2903,5,153.07,GBP,,2023/01/23
2904,877,249.69,JPY,,2023-01-19
2905,151,150.42,GBP,failed,2023-01-30
2906,61,135.86,JPY,PENDING,2023-02-08
2907,5445,185.91,JPY,PENDING,2023-01-12
2908,914,,JPY,,2023-01-11
2909,834,206.92,JPY,failed,2023/02/02
2910,420,157.3,GBP,FAILED,2023/01/03
2911,874,65.96,GBP,PAID,2023/01/01
2912,385,143.65,JPY,FAILED,2023-02-08
2913,792,299.77,EUR,failed,2023/02/04
2914,5520,128.89,EUR,failed,2023-01-28
2915,524,249.06,JPY,failed,2023/02/01
2916,872,126.28,EUR,PENDING,2023-01-12
2917,236,231.06,EUR,PAID,2023-01-28
2918,502,196.56,GBP,PENDING,2023-01-10
2919,784,,USD,paid,2023-01-26
2920,970,190.68,USD,PENDING,2023-01-27
2921,20,222.83,EUR,PENDING,2023-01-29
2922,664,170.42,USD,PAID,2023-01-11
2923,903,,JPY,FAILED,2023-01-27
2924,138,105.47,EUR,PENDING,2023/01/09
2925,49,40.57,USD,paid,2023/01/19
2926,640,223.54,GBP,PENDING,2023-01-30
2927,834,277.79,USD,PENDING,2023/01/03
2928,179,175.74,EUR,PAID,2023-02-08
2929,738,292.56,USD,PAID,2023-02-03
2930,778,78.0,USD,FAILED,2023/02/05
2931,6899,215.19,GBP,,2023-01-12
2932,921,invalid,EUR,PAID,2023/02/10
2933,176,242.8,USD,,2023-01-27
2934,398,,JPY,PAID,2023-01-07
2935,868,invalid,JPY,FAILED,2023-01-23
2936,506,40.42,JPY,,2023/01/05
2937,720,162.97,GBP,failed,2023-02-04
2938,559,85.09,GBP,paid,2023-01-31
2939,702,166.79,JPY,paid,2023-01-09
2940,588,234.19,EUR,PENDING,2023-01-25
2941,6916,invalid,JPY,paid,2023/01/06
2942,161,,JPY,failed,2023/01/28
2943,556,84.69,USD,paid,2023-02-06
2944,413,289.36,JPY,FAILED,2023/02/05
2945,560,162.49,GBP,PAID,2023/01/15
2946,697,invalid,EUR,failed,2023-01-06
2947,286,193.75,EUR,failed,2023-01-07
2948,695,269.9,GBP,PENDING,2023-01-06
2949,347,26.91,USD,failed,2023-02-08
2950,7037,34.71,USD,,2023-01-21
2951,147,223.75,GBP,FAILED,2023-01-04
2952,482,invalid,JPY,PAID,2023/01/09
2953,627,274.4,JPY,failed,2023-01-25
2954,632,237.29,EUR,paid,2023-01-09
2955,709,142.7,GBP,FAILED,2023-01-13
2956,820,34.66,JPY,FAILED,2023-01-13
2957,973,,EUR,,2023-01-01
2958,7037,,GBP,FAILED,2023-01-23
2959,8053,137.67,EUR,PAID,2023-02-02
2960,201,252.16,JPY,failed,2023-01-17
2961,821,39.74,GBP,FAILED,2023-01-08
2962,7789,181.62,JPY,failed,2023-01-15
2963,5292,299.71,USD,PAID,2023-01-04
2964,664,28.86,JPY,failed,2023-01-30
2965,348,192.69,JPY,,2023-02-08
2966,188,154.97,EUR,paid,2023-01-28
2967,556,invalid,USD,paid,2023-01-27
2968,5834,168.49,GBP,FAILED,2023-01-13
2969,439,82.3,GBP,,2023-01-20
2970,455,81.26,USD,paid,2023/01/26
2971,925,13.03,EUR,,2023-02-09
2972,152,285.26,USD,failed,2023-01-18
2973,6403,115.95,EUR,,2023/01/22
2974,731,196.09,EUR,PAID,2023-01-10
2975,8418,11.53,GBP,failed,2023-01-04
2976,89,235.56,GBP,paid,2023/02/05
2977,671,74.83,GBP,failed,2023-01-19
2978,358,invalid,JPY,FAILED,2023-01-31
2979,825,161.0,JPY,PENDING,2023-01-22
2980,863,182.29,JPY,PENDING,2023/01/01
2981,83,,EUR,failed,2023-01-02
2982,692,invalid,JPY,failed,2023-01-27
2983,386,invalid,EUR,PAID,2023/01/22
2984,616,221.49,EUR,PAID,2023-01-12
2985,6424,12.74,EUR,failed,2023/02/02
2986,996,77.56,EUR,failed,2023-01-22
2987,665,128.97,JPY,,2023-01-13
2988,236,158.23,JPY,PAID,2023/01/04
2989,7722,110.96,EUR,,2023-01-20
2990,6389,,JPY,PENDING,2023-01-11
2991,746,98.36,USD,,2023-01-08
2992,49,264.42,USD,paid,2023-01-23
2993,5546,32.79,EUR,,2023/01/31
2994,149,130.28,JPY,paid,2023/01/18
2995,756,126.8,USD,failed,2023-01-10
2996,6226,49.55,USD,,2023-01-16
2997,535,124.37,EUR,failed,2023-01-09
2998,7723,71.35,JPY,paid,2023/01/07
2999,118,141.31,EUR,failed,2023/01/06
3000,49,189.0,EUR,,2023-01-22
